word;pos;CON_type;lemma;id;ref1;ref2;F
ainzque;CON;subord;ainzque_relemma;romd;s366128;1;1
ainzque;CON;subord;ainzque_relemma;romd;s366157;3;1
ainzque;CON;subord;ainzque_relemma;rome;s366566;1;1
ainzque;CON;subord;ainzque_relemma;rome;s367328;1;1
ainzque;CON;subord;ainzque_relemma;rome;s367732;3;1
ainzque;CON;subord;ainzque_relemma;roml;s372260;1;1
ainzque;CON;subord;ainzque_relemma;roml;s372458;2;1
ainzque;CON;subord;ainzque_relemma;roml;s373024;1;1
ainzque;CON;subord;ainzque_relemma;roml;s373078;2;1
ainzque;CON;subord;ainzque_relemma;roml;s373369;1;1
ainzque;CON;subord;ainzque_relemma;romm;s373863;1;1
ainzque;CON;subord;ainzque_relemma;romm;s374449;1;1
ainzque;CON;subord;ainzque_relemma;romm;s374833;2;1
ainzque;CON;subord;ainzque_relemma;romm;s375113;1;1
ainzque;CON;subord;ainzque_relemma;romm;s375187;3;1
ainzque;CON;subord;ainzque_relemma;romo;s375590;1;1
ainzque;CON;subord;ainzque_relemma;romo;s376413;2;1
ainzque;CON;subord;ainzque_relemma;romo;s376675;1;1
ainzque;CON;subord;ainzque_relemma;romo;s376720;5;1
ainzque;CON;subord;ainzque_relemma;romo;s376736;3;1
ainzque;CON;subord;ainzque_relemma;rose;s378408;1;1
ainzque;CON;subord;ainzque_relemma;rose;s379326;3;1
ainzque;CON;subord;ainzque_relemma;rose;s379556;1;1
ainzque;CON;subord;ainzque_relemma;rose;s379586;1;1
ainzque;CON;subord;ainzque_relemma;rou2;s381533;1;1
ainzque;CON;subord;ainzque_relemma;sage;s385983;1;1
ainzque;CON;subord;ainzque_relemma;sully2;s400540;3;1
ainzque;CON;subord;ainzque_relemma;the;s402406;6;1
ainzque;CON;subord;ainzque_relemma;trib;s405219;3;1
ainzque;CON;subord;ainzque_relemma;troi;s405744;4;1
ainzque;CON;subord;ainzque_relemma;troifr;s408715;1;1
ainzque;CON;subord;ainzque_relemma;troifr;s409117;1;1
ainzque;CON;subord;ainzque_relemma;troifr;s409379;1;1
ainzque;CON;subord;ainzque_relemma;turp;s410020;9;1
ainzque;CON;subord;ainzque_relemma;yvh;s435357;2;1
ainzque;CON;subord;ainzque_relemma;yvv;s438322;2;1
ainzque;CON;subord;ainzque_relemma;yvv;s438900;1;1
ainzque;CON;subord;ainzque_relemma;yvv;s438932;3;1
ainzque;CON;subord;ainzque_relemma;yvv;s438986;1;1
ainzque;CON;subord;ainzque_relemma;yzop;s441128;1;1
anceisque;CON;subord;ainçoisque_relemma;alia;s10409;2;1
anceisque;CON;subord;ainçoisque_relemma;alia;s10681;1;1
anceisque;CON;subord;ainçoisque_relemma;chastoi;s60493;1;1
